date,open,high,low,close,m1_bars
2011-10-21,86.301,88.881,85.941,87.521,1274
2011-10-23,87.042,87.362,86.992,87.122,53
2011-10-24,87.112,91.871,87.022,91.581,1345
2011-10-25,91.591,94.641,91.092,92.422,1332
2011-10-26,92.412,93.912,89.992,90.822,1313
2011-10-27,90.842,94.242,90.732,93.792,1339
2011-10-28,93.762,93.892,92.002,93.482,1244
2011-10-30,93.523,93.793,93.413,93.613,52
2011-10-31,93.623,93.643,91.353,92.583,1329
2011-11-01,92.573,92.873,89.164,91.264,1297
2011-11-02,91.254,93.784,90.964,92.854,1309
2011-11-03,92.844,94.604,90.864,94.084,1350
2011-11-04,94.064,94.924,92.865,94.415,1245
2011-11-07,94.395,96.105,93.225,95.955,1330
2011-11-08,95.865,97.076,95.226,96.996,1313
2011-11-09,96.806,97.836,94.536,95.776,1297
2011-11-10,95.746,98.346,95.196,97.596,1321
2011-11-11,97.506,99.396,97.346,99.216,1327
2011-11-14,99.297,99.687,97.187,97.997,1333
2011-11-15,98.037,99.838,97.508,99.328,1289
2011-11-16,99.318,102.888,98.388,101.748,1345
2011-11-17,101.75,103.38,98.349,98.679,1318
2011-11-18,98.659,100.309,96.709,97.799,1339
2011-11-21,97.548,97.868,95.248,97.078,1335
2011-11-22,97.208,98.708,96.558,97.718,1337
2011-11-23,97.798,97.878,95.358,95.827,1360
2011-11-24,95.797,97.317,95.647,97.037,1016
2011-11-25,97.007,97.557,94.997,97.327,1064
2011-11-28,97.506,100.747,97.136,97.756,1354
2011-11-29,97.676,100.156,97.236,99.486,1318
2011-11-30,99.496,101.756,98.926,100.506,1319
2011-12-01,100.516,101.176,98.875,99.995,1281
2011-12-02,100.005,101.565,99.765,101.135,1264
2011-12-05,101.235,102.445,100.244,100.554,1306
2011-12-06,100.454,101.424,100.204,101.194,1316
2011-12-07,101.114,101.944,99.674,100.554,1297
2011-12-08,100.844,101.734,97.713,97.993,1318
2011-12-09,98.083,99.913,97.363,99.833,1337
2011-12-12,99.583,99.683,97.542,97.882,1310
2011-12-13,97.852,101.252,97.642,100.362,1279
2011-12-14,100.332,100.332,94.212,94.822,1282
2011-12-15,94.892,95.991,93.311,93.431,1332
2011-12-16,93.421,94.791,92.521,93.781,1287
2011-12-19,93.78,94.64,92.78,94.25,1329
2011-12-20,94.28,97.64,94.25,97.57,1306
2011-12-21,97.54,99.26,96.81,99.03,1231
2011-12-22,99.04,100.059,98.519,99.489,1280
2011-12-23,99.529,100.239,99.249,99.869,1214
2011-12-27,99.928,101.778,99.378,101.278,1139
2011-12-28,101.258,101.718,99.117,99.597,1272
2011-12-29,99.607,99.927,98.307,99.837,1242
2011-12-30,99.787,100.167,98.617,99.067,1223
2012-01-03,99.706,103.186,99.656,102.926,1265
2012-01-04,102.996,103.745,101.885,103.285,1295
2012-01-05,103.295,103.735,101.305,101.365,1281
2012-01-06,101.355,102.805,100.885,101.935,1318
2012-01-09,101.924,102.154,100.104,101.314,1345
2012-01-10,101.304,103.413,101.304,102.153,1315
2012-01-11,102.203,102.463,100.553,100.973,1296
2012-01-12,101.003,102.983,98.503,99.223,1289
2012-01-13,99.203,100.192,97.702,99.072,1347
2012-01-16,98.952,99.801,98.602,99.691,1026
2012-01-17,99.661,101.011,99.331,101.001,1331
2012-01-18,100.911,102.061,99.841,101.151,1321
2012-01-19,101.11,102.042,99.927,100.297,1315
2012-01-20,100.288,100.719,97.836,98.207,1294
2012-01-23,98.169,100.07,97.231,99.772,1334
2012-01-24,99.712,100.014,98.088,99.049,1310
2012-01-25,99.039,100.242,97.375,99.584,1290
2012-01-26,99.803,101.235,99.079,99.729,1271
2012-01-27,99.779,100.482,98.985,99.615,1287
2012-01-30,99.867,99.916,98.303,98.823,1329
2012-01-31,98.754,101.164,97.74,98.16,1285
2012-02-01,98.26,99.373,96.997,97.057,1303
2012-02-02,96.997,97.878,95.334,96.493,1324
2012-02-03,96.503,97.927,95.907,97.668,1315
2012-02-06,97.649,97.659,96.294,96.975,1304
2012-02-07,97.045,99.048,95.76,98.65,1318
2012-02-08,98.69,100.012,98.025,98.965,1300
2012-02-09,99.025,100.109,98.586,99.73,1296
2012-02-10,99.821,99.821,97.256,98.987,1300
2012-02-13,99.278,100.902,99.039,100.753,1258
2012-02-14,100.683,101.797,100.238,100.939,1292
2012-02-15,100.859,102.502,100.57,101.844,1325
2012-02-16,101.865,102.659,100.808,102.29,1311
2012-02-17,102.32,104.184,102.231,104.074,1228
2012-02-20,104.453,105.506,104.403,104.97,1076
2012-02-21,104.972,106.197,104.33,105.679,1332
2012-02-22,105.73,106.446,105.337,105.679,1308
2012-02-23,105.65,108.472,105.188,108.423,1245
2012-02-24,108.393,109.689,107.692,109.361,1329
2012-02-27,109.432,109.532,107.046,107.656,1323
2012-02-28,107.726,108.571,106.088,106.289,1305
2012-02-29,106.249,107.222,104.639,106.708,1322
2012-03-01,106.618,110.351,106.353,108.405,1331
2012-03-02,108.555,108.835,105.618,106.319,1313
2012-03-05,106.589,107.264,105.345,106.968,1326
2012-03-06,106.958,107.188,104.37,104.861,1320
2012-03-07,104.792,106.418,104.219,106.03,1311
2012-03-08,106.11,107.076,105.717,106.729,1271
2012-03-09,106.789,108.085,106.016,107.308,1312
2012-03-11,107.409,107.469,107.059,107.119,52
2012-03-12,107.149,107.149,105.297,106.48,1292
2012-03-13,106.49,107.277,105.597,106.75,1281
2012-03-14,106.73,106.956,105.059,105.681,1270
2012-03-15,105.691,106.126,103.729,105.371,1271
2012-03-16,105.381,107.299,105.086,107.109,1199
2012-03-18,107.15,107.299,107.031,107.25,49
2012-03-19,107.22,108.081,106.424,107.568,1217
2012-03-20,107.548,107.709,105.116,105.777,1247
2012-03-21,105.747,107.065,105.489,106.313,1241
2012-03-22,106.333,106.554,103.957,105.038,1283
2012-03-23,105.048,107.707,104.632,106.22,1221
2012-03-25,106.298,106.547,106.288,106.359,49
2012-03-26,106.329,106.837,105.709,106.587,1266
2012-03-27,106.606,107.265,106.062,106.406,1226
2012-03-28,106.396,106.488,104.239,105.051,1239
2012-03-29,105.041,105.277,101.729,102.918,1259
2012-03-30,102.898,103.759,102.395,102.546,1233
2012-04-01,102.922,103.232,102.912,103.212,48
2012-04-02,103.222,105.151,101.728,104.546,1260
2012-04-03,104.556,104.857,103.275,103.717,1215
2012-04-04,103.727,103.798,100.788,101.711,1240
2012-04-05,101.731,103.122,101.094,102.975,1230
2012-04-08,102.312,102.332,101.814,102.033,53
2012-04-09,102.023,102.397,100.609,102.061,1175
2012-04-10,102.052,102.771,100.499,100.902,1298
2012-04-11,100.892,102.963,100.664,102.427,1293
2012-04-12,102.437,104.087,102.23,103.594,1267
2012-04-13,103.564,103.755,102.477,102.712,1207
2012-04-15,102.709,102.739,102.33,102.34,52
2012-04-16,102.35,103.291,101.722,103.118,1282
2012-04-17,103.128,105.008,102.594,104.226,1211
2012-04-18,104.216,104.463,102.151,102.771,1199
2012-04-19,102.78,103.225,101.705,102.584,1211
2012-04-20,102.574,104.255,102.436,103.622,1163
2012-04-22,103.429,103.49,103.31,103.46,44
2012-04-23,103.44,103.511,101.446,102.765,1199
2012-04-24,102.775,103.73,102.42,103.326,1231
2012-04-25,103.336,104.214,102.757,103.609,1152
2012-04-26,103.618,104.574,103.496,103.691,1213
2012-04-27,103.681,104.669,103.407,104.481,1175
2012-04-29,104.627,104.667,104.359,104.418,37
2012-04-30,104.438,104.868,103.589,104.561,1146
2012-05-01,104.551,106.147,104.109,105.552,1143
2012-05-02,105.542,105.775,104.643,105.116,1210
2012-05-03,105.126,105.136,102.114,102.316,1193
2012-05-04,102.306,102.478,97.287,98.367,1142
2012-05-06,97.853,98.043,95.149,95.938,60
2012-05-07,95.948,98.003,95.788,97.876,1338
2012-05-08,97.906,97.926,95.349,97.08,1278
2012-05-09,97.09,97.09,95.011,96.213,1300
2012-05-10,96.223,97.539,95.929,96.275,1292
2012-05-11,96.265,97.063,95.428,95.438,1278
2012-05-13,95.682,95.722,95.263,95.293,53
2012-05-14,95.283,95.685,93.55,94.046,1320
2012-05-15,94.056,95.392,92.938,93.279,1310
2012-05-16,93.289,94.086,91.734,92.771,1313
2012-05-17,92.781,93.817,92.03,92.613,1309
2012-05-18,92.623,92.829,90.884,91.284,1279
2012-05-20,91.33,91.33,90.743,90.823,57
2012-05-21,90.813,92.965,90.783,92.857,1335
2012-05-22,92.847,92.93,90.845,91.325,1251
2012-05-23,91.315,91.365,88.943,90.222,1317
2012-05-24,90.232,91.186,89.479,90.523,1300
2012-05-25,90.503,90.996,89.877,90.404,1252
2012-05-27,90.708,91.077,90.658,91.008,47
2012-05-28,90.988,91.701,90.768,90.98,989
2012-05-29,90.95,91.935,89.982,90.514,1277
2012-05-30,90.474,90.544,87.024,87.384,1305
2012-05-31,87.394,88.038,85.628,86.249,1310
2012-06-01,86.239,86.349,82.079,83.048,1277
2012-06-03,82.771,83.191,82.582,82.732,60
2012-06-04,82.722,84.199,81.031,83.951,1361
2012-06-05,83.931,84.741,83.138,84.022,1310
2012-06-06,84.032,86.105,83.942,85.4,1323
2012-06-07,85.42,86.875,83.284,83.565,1301
2012-06-08,83.575,84.533,81.862,84.204,1305
2012-06-10,85.606,86.035,85.386,85.906,59
2012-06-11,85.926,86.525,80.973,81.313,1356
2012-06-12,81.303,83.627,81.223,83.331,1322
2012-06-13,83.301,83.928,82.069,82.513,1320
2012-06-14,82.493,84.423,82.195,84.353,1310
2012-06-15,84.363,84.735,83.362,84.124,1241
2012-06-17,85.056,85.566,84.407,84.637,56
2012-06-18,84.617,85.187,82.014,82.871,1292
2012-06-19,82.891,84.332,82.19,83.87,1267
2012-06-20,83.86,84.314,80.439,80.559,1266
2012-06-21,80.549,80.685,77.574,77.953,1360
2012-06-22,77.983,80.014,77.211,79.797,1271
2012-06-24,79.872,80.35,79.703,79.753,54
2012-06-25,79.743,80.045,77.72,78.969,1315
2012-06-26,78.989,79.375,78.061,79.24,1290
2012-06-27,79.25,80.623,78.388,80.229,1273
2012-06-28,80.219,80.555,77.011,78.089,1282
2012-06-29,78.079,85.056,78.01,84.589,1294
2012-07-01,84.397,84.796,84.028,84.427,54
2012-07-02,84.407,84.537,81.864,83.483,1319
2012-07-03,83.463,87.8,83.095,87.506,1328
2012-07-04,87.476,87.516,86.274,86.612,1051
2012-07-05,86.602,88.764,86.291,86.606,1280
2012-07-06,86.596,86.926,83.833,83.934,1268
2012-07-08,84.041,84.261,83.841,84.241,56
2012-07-09,84.221,86.328,84.099,85.073,1334
2012-07-10,85.063,85.809,83.517,83.978,1316
2012-07-11,83.998,86.365,83.978,86.049,1300
2012-07-12,86.069,86.259,84.1,85.743,1295
2012-07-13,85.773,87.512,85.473,86.974,1263
2012-07-15,87.062,87.282,87.052,87.212,50
2012-07-16,87.202,88.423,86.35,88.015,1294
2012-07-17,88.005,89.415,87.365,88.959,1278
2012-07-18,88.949,90.008,88.553,89.841,1277
2012-07-19,89.831,92.857,89.781,91.954,1271
2012-07-20,91.944,92.244,90.546,91.327,1257
2012-07-22,91.261,91.291,90.833,90.953,53
2012-07-23,90.973,91.013,87.437,87.647,1326
2012-07-24,87.656,88.772,87.115,87.708,1348
2012-07-25,87.727,89.052,86.539,88.576,1322
2012-07-26,88.556,90.167,87.773,89.065,1298
2012-07-27,89.046,90.161,88.836,89.973,1249
2012-07-29,89.877,89.977,89.807,89.897,45
2012-07-30,89.887,90.687,89.078,89.44,1283
2012-07-31,89.43,90.055,87.076,87.556,1325
2012-08-01,87.546,89.241,87.278,88.535,1291
2012-08-02,88.525,89.409,86.706,87.21,1245
2012-08-03,87.22,91.527,87.091,91.181,1210
2012-08-05,91.154,91.284,90.795,90.875,55
2012-08-06,90.866,92.152,90.451,91.735,1300
2012-08-07,91.745,94.25,91.609,93.314,1237
2012-08-08,93.294,94.56,92.661,93.256,1285
2012-08-09,93.266,94.063,92.922,93.478,1295
2012-08-10,93.498,93.578,91.577,93.259,1237
2012-08-12,93.144,93.284,93.004,93.174,53
2012-08-13,93.184,94.04,91.953,92.606,1271
2012-08-14,92.616,93.833,92.467,93.078,1271
2012-08-15,93.068,94.826,92.605,94.239,1229
2012-08-16,94.269,95.688,93.863,95.17,1282
2012-08-17,95.16,96.229,94.924,96.161,1193
2012-08-19,96.21,96.27,96.001,96.091,38
2012-08-20,96.101,96.404,94.905,95.696,1218
2012-08-21,95.676,97.437,95.647,96.387,1218
2012-08-22,96.397,97.145,95.867,96.828,1285
2012-08-23,96.809,97.899,95.375,95.557,1307
2012-08-24,95.567,96.801,95.044,95.739,1232
2012-08-26,96.334,96.733,96.115,96.514,58
2012-08-27,96.484,97.382,94.09,95.331,1330
2012-08-28,95.341,96.226,94.825,95.933,1289
2012-08-29,95.903,96.07,94.466,94.949,1284
2012-08-30,94.939,95.316,93.672,94.404,1239
2012-08-31,94.394,96.648,94.235,96.291,1188
2012-09-02,96.139,96.298,96.069,96.189,34
2012-09-03,96.179,97.067,95.771,96.592,1003
2012-09-04,96.622,97.146,94.757,95.318,1242
2012-09-05,95.308,95.86,94.059,95.631,1270
2012-09-06,95.651,97.516,94.366,94.506,1305
2012-09-07,94.486,96.562,93.906,96.116,1264
2012-09-09,96.093,96.203,96.013,96.113,39
2012-09-10,96.103,96.494,95.203,96.107,1213
2012-09-11,96.117,97.184,95.951,96.63,1219
2012-09-12,96.64,97.944,96.199,96.753,1244
2012-09-13,96.723,98.479,96.413,98.115,1214
2012-09-14,98.125,100.329,98.036,98.977,1285
2012-09-16,99.095,99.165,99.015,99.046,47
2012-09-17,99.066,99.474,94.609,96.621,1306
2012-09-18,96.601,97.193,95.082,95.49,1303
2012-09-19,95.52,96.172,91.242,91.783,1300
2012-09-20,91.793,92.788,90.659,92.619,1329
2012-09-21,92.629,93.542,92.297,92.668,1279
2012-09-23,92.906,92.906,92.557,92.618,36
2012-09-24,92.637,92.687,90.799,91.769,1330
2012-09-25,91.789,92.941,90.322,90.652,1338
2012-09-26,90.672,91.092,88.713,89.883,1315
2012-09-27,89.873,92.156,89.645,92.047,1339
2012-09-28,92.057,92.48,91.174,91.876,1254
2012-09-30,91.945,91.975,91.396,91.576,54
2012-10-01,91.307,93.128,91.059,91.317,1282
2012-10-02,92.234,92.748,91.434,91.545,1232
2012-10-03,91.525,91.637,87.53,88.001,1289
2012-10-04,87.971,91.671,87.742,91.334,1325
2012-10-05,91.324,91.548,88.855,89.765,1243
2012-10-07,89.714,89.743,89.464,89.584,50
2012-10-08,89.544,89.76,88.081,89.573,1296
2012-10-09,89.583,92.786,89.167,91.829,1324
2012-10-10,91.819,93.543,90.908,91.14,1315
2012-10-11,91.13,92.834,90.98,92.268,1306
2012-10-12,92.258,92.543,91.066,91.547,1260
2012-10-14,91.556,91.626,90.997,91.087,58
2012-10-15,91.077,92.131,89.724,91.636,1313
2012-10-16,91.656,92.704,91.241,92.424,1310
2012-10-17,92.434,92.8,91.501,91.914,1306
2012-10-18,91.894,92.551,90.62,92.031,1235
2012-10-19,92.041,93.074,89.791,90.201,1186
2012-10-21,89.678,89.997,89.489,89.559,59
2012-10-22,89.549,90.9,88.215,88.834,1332
2012-10-23,88.824,88.934,85.356,86.227,1301
2012-10-24,86.217,87.137,84.622,85.491,1325
2012-10-25,85.482,86.435,84.922,85.952,1305
2012-10-26,85.942,86.071,84.7,85.943,1271
2012-10-28,86.156,86.156,85.509,85.529,56
2012-10-29,85.519,86.074,84.401,84.902,1304
2012-10-30,84.912,85.986,84.843,85.532,1286
2012-10-31,85.512,86.946,85.364,85.843,1235
2012-11-01,85.833,87.188,85.685,86.693,1283
2012-11-02,86.703,87.019,84.448,84.579,1212
2012-11-05,84.464,85.722,84.159,85.553,1330
2012-11-06,85.493,89.046,85.249,88.21,1311
2012-11-07,88.25,88.634,83.898,84.339,1370
2012-11-08,84.369,85.554,84.078,84.859,1336
2012-11-09,84.85,86.636,83.998,86.039,1299
2012-11-12,86.083,86.441,85.174,85.526,1309
2012-11-13,85.496,85.864,84.485,85.308,1320
2012-11-14,85.288,86.577,84.856,86.349,1304
2012-11-15,86.42,86.904,84.764,85.384,1276
2012-11-16,85.464,87.055,85.08,86.658,1315
2012-11-19,86.987,89.486,86.798,88.83,1316
2012-11-20,88.84,88.882,85.878,87.046,1313
2012-11-21,86.987,87.6,86.087,87.405,1322
2012-11-22,87.395,87.485,86.734,86.845,948
2012-11-23,86.847,88.259,86.439,87.991,1010
2012-11-26,87.963,88.046,87.032,87.534,1280
2012-11-27,87.584,88.016,86.603,87.065,1287
2012-11-28,87.105,87.115,85.146,86.376,1268
2012-11-29,86.357,88.478,86.337,87.493,1280
2012-11-30,87.476,88.784,87.269,88.708,1348
2012-12-02,88.708,88.708,88.708,88.708,1
2012-12-03,88.634,90.15,88.491,88.755,1339
2012-12-04,88.768,89.01,87.412,88.229,1351
2012-12-05,88.309,88.889,87.315,87.747,1322
2012-12-06,87.735,88.092,85.549,86.214,1332
2012-12-07,86.232,86.785,85.649,85.884,1299
2012-12-10,85.839,86.674,85.238,85.574,1337
2012-12-11,85.595,86.269,85.125,85.638,1331
2012-12-12,85.616,87.595,85.599,86.687,1303
2012-12-13,86.68,86.895,85.742,86.087,1337
2012-12-14,86.025,86.848,85.994,86.816,1331
2012-12-17,87.052,87.662,86.451,87.441,1334
2012-12-18,87.427,88.113,87.178,87.948,1320
2012-12-19,87.876,89.817,87.758,89.265,1293
2012-12-20,89.156,90.043,88.777,89.494,1329
2012-12-21,89.523,89.589,87.494,88.434,1333
2012-12-24,88.344,88.409,87.771,88.137,1027
2012-12-26,88.137,90.887,88.137,90.732,542
2012-12-27,90.59,91.04,89.668,90.752,1332
2012-12-28,90.745,91.107,89.951,90.338,1318
2012-12-31,90.157,91.312,89.674,91.09,1073
2013-01-02,91.555,93.544,91.511,92.553,1206
2013-01-03,92.591,93.001,92.194,92.546,1301
2013-01-04,92.571,92.879,91.257,92.81,1309
2013-01-07,92.956,93.111,92.212,93.095,1323
2013-01-08,93.071,93.573,92.458,92.936,1330
2013-01-09,92.915,93.435,92.483,93.011,1333
2013-01-10,92.977,94.501,92.889,93.69,1307
2013-01-11,93.656,93.92,92.462,93.534,1310
2013-01-12,93.534,93.534,93.534,93.534,1
2013-01-14,93.52,94.149,92.844,94.106,1282
2013-01-15,94.099,94.337,93.115,93.356,1306
2013-01-16,93.334,94.257,93.019,94.074,1316
2013-01-17,94.084,95.964,93.728,95.116,1322
2013-01-18,95.109,95.612,94.854,95.31,1305
2013-01-21,95.297,95.479,95.048,95.464,1056
2013-01-22,95.407,96.43,95.02,96.258,1323
2013-01-23,96.263,96.472,94.529,95.146,1311
2013-01-24,95.047,96.251,94.697,95.552,1332
2013-01-25,95.543,96.14,95.033,95.627,1285
2013-01-28,95.649,96.441,95.116,96.202,1292
2013-01-29,96.1,97.465,95.946,97.03,1256
2013-01-30,96.998,97.896,96.99,97.688,1298
2013-01-31,97.631,97.705,96.522,97.086,1292
2013-02-01,97.134,97.838,96.214,97.281,1290
2013-02-04,97.476,97.477,95.646,95.912,1258
2013-02-05,95.875,96.825,95.668,96.441,1262
2013-02-06,96.389,96.762,94.82,96.566,1247
2013-02-07,96.602,96.996,95.342,95.741,1254
2013-02-08,95.712,96.373,95.088,95.594,1281
2013-02-11,95.658,96.942,94.832,96.849,1237
2013-02-12,96.805,97.653,96.551,97.434,1280
2013-02-13,97.439,97.989,96.539,97.088,1279
2013-02-14,97.103,97.629,96.711,97.266,1160
2013-02-15,97.239,97.409,95.161,95.879,1256
2013-02-18,95.812,95.913,95.19,95.472,1005
2013-02-19,95.443,96.629,95.257,96.56,1228
2013-02-20,96.56,96.948,93.727,94.122,1286
2013-02-21,94.277,94.391,92.15,92.469,1344
2013-02-22,92.644,92.995,91.964,92.875,1293
2013-02-25,92.832,94.027,91.664,91.787,1334
2013-02-26,91.621,93.024,91.616,92.34,1337
2013-02-27,92.321,92.989,91.804,92.435,1299
2013-02-28,92.51,92.809,91.221,91.464,1305
2013-03-01,91.453,91.616,89.709,90.595,1309
2013-03-04,90.472,90.617,89.055,89.973,1305
2013-03-05,89.919,90.718,89.763,90.566,1306
2013-03-06,90.574,90.903,89.31,90.172,1306
2013-03-07,90.197,91.477,89.982,91.154,1302
2013-03-08,91.177,91.798,90.613,91.646,1255
2013-03-10,91.684,91.684,91.478,91.503,44
2013-03-11,91.498,91.955,90.709,91.668,1229
2013-03-12,91.663,93.246,91.406,92.299,1250
2013-03-13,92.304,93.143,91.65,92.101,1287
2013-03-14,92.106,93.01,91.757,92.981,1288
2013-03-15,92.986,93.591,92.757,93.338,1203
2013-03-17,93.032,93.032,92.396,92.585,60
2013-03-18,92.58,93.764,91.6,93.729,1332
2013-03-19,93.722,93.924,91.838,91.995,1268
2013-03-20,92.0,93.076,91.91,92.861,1280
2013-03-21,92.855,92.969,91.341,91.911,1233
2013-03-22,91.901,93.447,91.832,93.378,1194
2013-03-24,93.27,93.32,93.256,93.256,41
2013-03-25,93.261,95.202,93.251,94.337,1259
2013-03-26,94.332,96.007,94.229,95.741,1250
2013-03-27,95.737,96.411,95.162,96.273,1250
2013-03-28,96.268,96.935,95.856,96.798,1210
2013-03-31,97.052,97.405,96.748,96.935,58
2013-04-01,96.93,96.93,95.588,96.515,1242
2013-04-02,96.52,97.107,95.588,96.469,1296
2013-04-03,96.462,96.588,93.883,94.255,1282
2013-04-04,94.25,94.543,91.845,93.12,1298
2013-04-05,93.115,93.255,91.637,92.729,1186
2013-04-07,92.601,92.716,92.561,92.681,57
2013-04-08,92.676,93.503,92.223,93.191,1241
2013-04-09,93.186,94.237,92.637,93.733,1248
2013-04-10,93.738,94.593,93.196,94.27,1246
2013-04-11,94.275,94.44,92.876,93.289,1263
2013-04-12,93.294,93.319,90.134,90.652,1220
2013-04-13,90.652,90.652,90.652,90.652,2
2013-04-14,90.701,90.715,90.362,90.367,58
2013-04-15,90.362,90.601,87.011,87.091,1372
2013-04-16,87.086,88.944,85.983,88.854,1375
2013-04-17,88.849,88.929,85.945,85.95,1346
2013-04-18,85.955,88.375,85.508,88.211,1365
2013-04-19,88.207,88.661,87.429,87.837,1276
2013-04-21,87.948,88.054,87.804,88.019,52
2013-04-22,88.014,89.12,87.344,88.957,1330
2013-04-23,88.964,89.292,87.473,89.139,1330
2013-04-24,89.144,91.366,88.88,91.248,1341
2013-04-25,91.243,93.522,90.797,92.923,1322
2013-04-26,92.918,93.242,91.743,92.57,1255
2013-04-28,92.477,92.551,92.278,92.318,52
2013-04-29,92.323,94.335,92.116,94.088,1313
2013-04-30,94.093,94.276,92.552,92.782,1288
2013-05-01,92.787,92.911,89.796,90.669,1260
2013-05-02,90.664,93.934,90.349,93.578,1342
2013-05-03,93.568,95.709,93.259,95.159,1217
2013-05-05,95.281,96.535,95.281,96.356,60
2013-05-06,96.361,96.854,94.611,95.526,1358
2013-05-07,95.531,96.008,94.692,95.214,1355
2013-05-08,95.209,96.521,95.0,96.19,1327
2013-05-09,96.185,96.517,95.152,95.887,1328
2013-05-10,95.882,96.038,93.187,95.673,1243
2013-05-12,95.551,95.566,95.427,95.512,58
2013-05-13,95.507,95.547,94.299,94.99,1341
2013-05-14,94.985,95.491,93.724,94.184,1318
2013-05-15,94.189,94.308,92.025,94.065,1301
2013-05-16,94.07,95.447,93.143,95.052,1328
2013-05-17,95.047,96.363,94.692,95.804,1265
2013-05-19,95.953,96.17,95.448,95.712,60
2013-05-20,95.717,97.001,95.141,96.515,1346
2013-05-21,96.52,96.887,95.335,95.355,1312
2013-05-22,95.36,95.869,93.597,93.657,1326
2013-05-23,93.652,94.155,91.917,93.926,1341
2013-05-24,93.919,94.04,92.746,93.547,1271
2013-05-26,93.597,93.619,93.225,93.32,57
2013-05-27,93.325,93.789,92.972,93.715,1087
2013-05-28,93.71,95.661,93.284,94.813,1318
2013-05-29,94.818,94.984,92.531,92.675,1318
2013-05-30,92.68,93.746,91.456,93.295,1345
2013-05-31,93.3,93.606,91.391,91.471,1244
2013-06-02,91.607,91.632,91.124,91.204,56
2013-06-03,91.209,93.495,91.154,93.101,1339
2013-06-04,93.096,94.23,92.218,93.719,1339
2013-06-05,93.726,94.307,93.249,93.633,1308
2013-06-06,93.638,95.117,93.51,94.513,1328
2013-06-07,94.518,96.222,93.606,96.054,1260
2013-06-09,96.046,96.101,95.937,96.076,48
2013-06-10,96.081,96.126,95.085,95.746,1323
2013-06-11,95.751,95.772,93.952,94.833,1244
2013-06-12,94.828,96.313,94.342,95.578,1308
2013-06-13,95.583,96.816,94.929,96.518,1339
2013-06-14,96.523,98.148,96.321,97.777,1225
2013-06-16,97.769,97.774,97.63,97.68,58
2013-06-17,97.675,98.651,97.313,97.828,1329
2013-06-18,97.823,98.594,97.368,98.51,1309
2013-06-19,98.505,98.921,97.505,97.641,1308
2013-06-20,97.646,97.696,94.372,94.697,1374
2013-06-21,94.692,95.573,92.863,93.633,1286
2013-06-23,93.559,93.589,93.215,93.535,60
2013-06-24,93.53,95.352,92.445,94.835,1362
2013-06-25,94.84,95.937,94.368,94.843,1341
2013-06-26,94.848,95.479,93.467,95.27,1353
2013-06-27,95.265,97.192,95.141,96.606,1348
2013-06-28,96.611,97.607,96.131,96.254,1280
2013-06-30,96.376,96.391,96.092,96.207,57
2013-07-01,96.202,98.094,95.893,97.902,1351
2013-07-02,97.897,99.688,97.599,99.555,1343
2013-07-03,99.563,102.01,99.553,101.099,1382
2013-07-04,101.104,101.442,100.544,101.217,1102
2013-07-05,101.222,103.322,100.749,103.307,1278
2013-07-07,103.61,103.84,103.381,103.726,60
2013-07-08,103.711,103.781,102.008,102.865,1365
2013-07-09,102.86,104.21,102.205,103.845,1369
2013-07-10,103.85,106.025,103.67,106.015,1384
2013-07-11,106.02,106.525,103.73,104.02,1378
2013-07-12,104.015,105.75,103.855,105.68,1260
2013-07-14,105.63,105.67,105.248,105.445,59
2013-07-15,105.45,106.195,104.275,105.91,1352
2013-07-16,105.917,106.785,105.39,105.445,1345
2013-07-17,105.44,106.465,104.795,106.175,1362
2013-07-18,106.18,108.195,105.93,108.005,1350
2013-07-19,108.01,108.925,106.925,108.21,1288
2013-07-21,108.105,108.23,107.905,108.22,60
2013-07-22,108.225,108.595,106.495,106.955,1337
2013-07-23,106.95,107.48,105.465,107.375,1288
2013-07-24,107.38,107.52,104.795,105.21,1342
2013-07-25,105.203,105.865,104.085,105.55,1360
2013-07-26,105.545,105.635,103.905,104.62,1262
2013-07-28,104.68,104.89,104.39,104.57,59
2013-07-29,104.575,105.37,103.875,104.436,1352
2013-07-30,104.431,104.506,102.763,103.15,1319
2013-07-31,103.155,105.216,102.876,104.934,1297
2013-08-01,104.929,107.695,104.918,107.582,1360
2013-08-02,107.575,108.496,106.34,106.77,1297
2013-08-04,106.652,106.853,106.577,106.757,51
2013-08-05,106.762,107.557,105.558,106.407,1362
2013-08-06,106.412,107.164,104.893,105.66,1326
2013-08-07,105.665,105.754,104.185,104.334,1337
2013-08-08,104.329,105.045,102.365,103.643,1357
2013-08-09,103.648,105.879,103.59,105.878,1284
2013-08-11,105.625,105.69,105.469,105.649,48
2013-08-12,105.657,106.25,104.801,106.219,1335
2013-08-13,106.224,107.098,105.658,106.623,1304
2013-08-14,106.618,107.255,105.822,107.184,1363
2013-08-15,107.179,108.017,106.746,107.475,1310
2013-08-16,107.48,108.43,106.872,108.015,1272
2013-08-18,107.887,107.998,107.465,107.525,59
2013-08-19,107.52,107.968,106.724,107.291,1344
2013-08-20,107.296,107.382,105.041,105.601,1326
2013-08-21,105.596,105.7,103.894,103.957,1354
2013-08-22,103.952,105.626,103.917,105.575,1344
2013-08-23,105.58,107.306,104.673,106.737,1244
2013-08-25,107.171,107.693,107.151,107.286,60
2013-08-26,107.291,107.556,105.887,106.535,1361
